"symbol","date","open","high","low","close","volume","adjusted"
"EURUSD=X",2013-02-18,1.33422291278839,1.33743488788605,1.33254981040955,1.3344007730484,0,1.3344007730484
"EURUSD=X",2013-02-19,1.33493518829346,1.33720052242279,1.33315551280975,1.33472144603729,0,1.33472144603729
"EURUSD=X",2013-02-20,1.33958470821381,1.34339988231659,1.33650529384613,1.33958470821381,0,1.33958470821381
"EURUSD=X",2013-02-21,1.3273161649704,1.32890367507935,1.31717073917389,1.3273161649704,0,1.3273161649704
"EURUSD=X",2013-02-22,1.3194352388382,1.32432961463928,1.31490015983582,1.3194352388382,0,1.3194352388382
"EURUSD=X",2013-02-25,1.3194352388382,1.33120334148407,1.31828725337982,1.31959199905396,0,1.31959199905396
"EURUSD=X",2013-02-26,1.30650639533997,1.31159579753876,1.30200028419495,1.30650639533997,0,1.30650639533997
"EURUSD=X",2013-02-27,1.30693328380585,1.31261157989502,1.30429100990295,1.30659174919128,0,1.30659174919128
"EURUSD=X",2013-02-28,1.31509733200073,1.31600081920624,1.30599451065063,1.31509733200073,0,1.31509733200073
"EURUSD=X",2013-03-01,1.30616509914398,1.30999958515167,1.29705047607422,1.30599451065063,0,1.30599451065063
"EURUSD=X",2013-03-04,1.30174434185028,1.30293166637421,1.29836404323578,1.30169343948364,0,1.30169343948364
"EURUSD=X",2013-03-05,1.30359399318695,1.30736041069031,1.30140554904938,1.30361104011536,0,1.30361104011536
"EURUSD=X",2013-03-06,1.30480170249939,1.30703914165497,1.29899990558624,1.30485272407532,0,1.30485272407532
"EURUSD=X",2013-03-07,1.29785847663879,1.31132066249847,1.29767334461212,1.29785847663879,0,1.29785847663879
"EURUSD=X",2013-03-08,1.31113147735596,1.31343054771423,1.29599988460541,1.31113147735596,0,1.31113147735596
"EURUSD=X",2013-03-11,1.29886996746063,1.30242252349854,1.2985326051712,1.29880249500275,0,1.29880249500275
"EURUSD=X",2013-03-12,1.30323731899261,1.30730056762695,1.29937970638275,1.30327117443085,0,1.30327117443085
"EURUSD=X",2013-03-13,1.30293166637421,1.30650639533997,1.29250741004944,1.30293166637421,0,1.30293166637421
"EURUSD=X",2013-03-14,1.2958402633667,1.2980101108551,1.29128062725067,1.2958402633667,0,1.2958402633667
"EURUSD=X",2013-03-15,1.30123627185822,1.31040990352631,1.30039012432098,1.30123627185822,0,1.30123627185822
"EURUSD=X",2013-03-18,1.28982329368591,1.29736018180847,1.28824472427368,1.28927457332611,0,1.28927457332611
"EURUSD=X",2013-03-19,1.29449844360352,1.29651236534119,1.28899204730988,1.29449844360352,0,1.29449844360352
"EURUSD=X",2013-03-20,1.28650462627411,1.29723048210144,1.28650462627411,1.28638875484467,0,1.28638875484467
"EURUSD=X",2013-03-21,1.29399585723877,1.2956725358963,1.28850042819977,1.29416334629059,0,1.29416334629059
"EURUSD=X",2013-03-22,1.29048907756805,1.30039012432098,1.28899204730988,1.29048907756805,0,1.29048907756805
"EURUSD=X",2013-03-25,1.30242252349854,1.30480170249939,1.286736369133,1.30240559577942,0,1.30240559577942
"EURUSD=X",2013-03-26,1.28600823879242,1.28869962692261,1.2834597826004,1.28584289550781,0,1.28584289550781
"EURUSD=X",2013-03-27,1.28604125976562,1.28683567047119,1.27563059329987,1.28600823879242,0,1.28600823879242
"EURUSD=X",2013-03-28,1.27746546268463,1.28452146053314,1.27583563327789,1.27779197692871,0,1.27779197692871
"EURUSD=X",2013-03-29,1.28139424324036,1.28353226184845,1.27949225902557,1.28159117698669,0,1.28159117698669
"EURUSD=X",2013-03-31,1.28055727481842,1.28665351867676,1.27743291854858,1.28057372570038,0,1.28057372570038
"EURUSD=X",2013-04-01,1.28501677513123,1.28782999515533,1.28143036365509,1.28501677513123,0,1.28501677513123
"EURUSD=X",2013-04-02,1.28205132484436,1.28633904457092,1.27926313877106,1.28205132484436,0,1.28205132484436
"EURUSD=X",2013-04-03,1.28501677513123,1.28808045387268,1.27498006820679,1.28501677513123,0,1.28501677513123
"EURUSD=X",2013-04-04,1.29265773296356,1.30412101745605,1.2901394367218,1.29282474517822,0,1.29282474517822
"EURUSD=X",2013-04-07,1.29920744895935,1.30340027809143,1.29691600799561,1.29920744895935,0,1.29920744895935
"EURUSD=X",2013-04-08,1.30293166637421,1.30980062484741,1.30092978477478,1.30293166637421,0,1.30293166637421
"EURUSD=X",2013-04-09,1.30804443359375,1.31199157238007,1.30565345287323,1.30802738666534,0,1.30802738666534
"EURUSD=X",2013-04-10,1.3053126335144,1.31400001049042,1.30463147163391,1.30553412437439,0,1.30553412437439
"EURUSD=X",2013-04-11,1.31147539615631,1.31268048286438,1.30403935909271,1.31147539615631,0,1.31147539615631
"EURUSD=X",2013-04-14,1.30968904495239,1.31095969676971,1.30561935901642,1.30992925167084,0,1.30992925167084
"EURUSD=X",2013-04-15,1.30519330501556,1.31473422050476,1.30311834812164,1.30546605587006,0,1.30546605587006
"EURUSD=X",2013-04-16,1.31787025928497,1.31971037387848,1.30390000343323,1.31787025928497,0,1.31787025928497
"EURUSD=X",2013-04-17,1.30344104766846,1.30878067016602,1.30242252349854,1.30349206924438,0,1.30349206924438
"EURUSD=X",2013-04-18,1.3053126335144,1.3117094039917,1.30514228343964,1.3053126335144,0,1.3053126335144
"EURUSD=X",2013-04-21,1.30582392215729,1.30840396881104,1.30180025100708,1.3055682182312,0,1.3055682182312
"EURUSD=X",2013-04-22,1.30599451065063,1.30821561813354,1.29743754863739,1.30616509914398,0,1.30616509914398
"EURUSD=X",2013-04-23,1.29937636852264,1.30309975147247,1.29619979858398,1.29944384098053,0,1.29944384098053
"EURUSD=X",2013-04-24,1.30174434185028,1.30926036834717,1.2993255853653,1.30174434185028,0,1.30174434185028
"EURUSD=X",2013-04-25,1.30072832107544,1.30463147163391,1.29934930801392,1.30072832107544,0,1.30072832107544
"EURUSD=X",2013-04-28,1.30429100990295,1.31152701377869,1.30344104766846,1.30425715446472,0,1.30425715446472
"EURUSD=X",2013-04-29,1.30958616733551,1.31860017776489,1.30597746372223,1.30958616733551,0,1.30958616733551
"EURUSD=X",2013-04-30,1.31689846515656,1.32415246963501,1.31620502471924,1.31682908535004,0,1.31682908535004
"EURUSD=X",2013-05-01,1.31821775436401,1.32170069217682,1.30446124076843,1.31821775436401,0,1.31821775436401
"EURUSD=X",2013-05-02,1.30650639533997,1.31509733200073,1.30374693870544,1.30650639533997,0,1.30650639533997
"EURUSD=X",2013-05-05,1.31233596801758,1.31388783454895,1.30568075180054,1.31233596801758,0,1.31233596801758
"EURUSD=X",2013-05-06,1.30753135681152,1.31330120563507,1.30684781074524,1.30701863765717,0,1.30701863765717
"EURUSD=X",2013-05-07,1.30770242214203,1.31897056102753,1.30753135681152,1.30770242214203,0,1.30770242214203
"EURUSD=X",2013-05-08,1.31613576412201,1.31780076026917,1.30891084671021,1.31613576412201,0,1.31613576412201
"EURUSD=X",2013-05-09,1.30344104766846,1.30514228343964,1.2937798500061,1.30344104766846,0,1.30344104766846
"EURUSD=X",2013-05-12,1.29689908027649,1.29959917068481,1.29441964626312,1.29652917385101,0,1.29652917385101
"EURUSD=X",2013-05-13,1.29875195026398,1.30259215831757,1.29480016231537,1.29880249500275,0,1.29880249500275
"EURUSD=X",2013-05-14,1.29369461536407,1.29419684410095,1.28442251682281,1.29371118545532,0,1.29371118545532
"EURUSD=X",2013-05-15,1.28839409351349,1.29273962974548,1.28483510017395,1.28824472427368,0,1.28824472427368
"EURUSD=X",2013-05-16,1.2883278131485,1.28900039196014,1.27999997138977,1.2883278131485,0,1.2883278131485
"EURUSD=X",2013-05-19,1.28300523757935,1.28770065307617,1.28216636180878,1.28356528282166,0,1.28356528282166
"EURUSD=X",2013-05-20,1.289191365242,1.29169929027557,1.28450500965118,1.28910827636719,0,1.28910827636719
"EURUSD=X",2013-05-21,1.29202306270599,1.29970061779022,1.28668999671936,1.29190623760223,0,1.29190623760223
"EURUSD=X",2013-05-22,1.28438949584961,1.29519927501678,1.28245079517365,1.2842081785202,0,1.2842081785202
"EURUSD=X",2013-05-23,1.292440533638,1.29900503158569,1.29060566425323,1.29250741004944,0,1.29250741004944
"EURUSD=X",2013-05-26,1.29369461536407,1.29519927501678,1.29165589809418,1.29377818107605,0,1.29377818107605
"EURUSD=X",2013-05-27,1.29369461536407,1.29469954967499,1.28549087047577,1.29339337348938,0,1.29339337348938
"EURUSD=X",2013-05-28,1.28470301628113,1.29689908027649,1.28397071361542,1.28463709354401,0,1.28463709354401
"EURUSD=X",2013-05-29,1.29476654529572,1.30610024929047,1.29359412193298,1.29478335380554,0,1.29478335380554
"EURUSD=X",2013-05-30,1.30430805683136,1.30493795871735,1.29467940330505,1.3043931722641,0,1.3043931722641
"EURUSD=X",2013-06-02,1.29951143264771,1.31036007404327,1.29570603370667,1.29964649677277,0,1.29964649677277
"EURUSD=X",2013-06-03,1.30729198455811,1.30981945991516,1.30447995662689,1.30729198455811,0,1.30729198455811
"EURUSD=X",2013-06-04,1.30729198455811,1.31121063232422,1.30568754673004,1.3073433637619,0,1.3073433637619
"EURUSD=X",2013-06-05,1.30931186676025,1.32719993591309,1.30761682987213,1.30932891368866,0,1.30932891368866
"EURUSD=X",2013-06-06,1.32438051700592,1.32750999927521,1.31947016716003,1.32455587387085,0,1.32455587387085
"EURUSD=X",2013-06-09,1.3224014043808,1.32405960559845,1.31805968284607,1.3224014043808,0,1.3224014043808
"EURUSD=X",2013-06-10,1.3224014043808,1.33161115646362,1.31805968284607,1.3224014043808,0,1.3224014043808
"EURUSD=X",2013-06-11,1.3224014043808,1.33596956729889,1.31805968284607,1.3224014043808,0,1.3224014043808
"EURUSD=X",2013-06-12,1.33393800258636,1.33889949321747,1.32811999320984,1.3339558839798,0,1.3339558839798
"EURUSD=X",2013-06-13,1.33675539493561,1.33709502220154,1.32992875576019,1.33679115772247,0,1.33679115772247
"EURUSD=X",2013-06-16,1.33509564399719,1.33609998226166,1.33196938037872,1.33486390113831,0,1.33486390113831
"EURUSD=X",2013-06-17,1.33634448051453,1.34125566482544,1.33285343647003,1.33630883693695,0,1.33630883693695
"EURUSD=X",2013-06-18,1.33879554271698,1.34134030342102,1.33861649036407,1.33899283409119,0,1.33899283409119
"EURUSD=X",2013-06-19,1.32874476909637,1.3301055431366,1.3164701461792,1.32918620109558,0,1.32918620109558
"EURUSD=X",2013-06-20,1.32369673252106,1.32539856433868,1.31116080284119,1.32355666160583,0,1.32355666160583
"EURUSD=X",2013-06-23,1.31040990352631,1.31229972839355,1.30629992485046,1.31053006649017,0,1.31053006649017
"EURUSD=X",2013-06-24,1.31309413909912,1.31494164466858,1.30677950382233,1.31323218345642,0,1.31323218345642
"EURUSD=X",2013-06-25,1.30804443359375,1.30874633789062,1.29870975017548,1.30797600746155,0,1.30797600746155
"EURUSD=X",2013-06-26,1.30145633220673,1.30499923229218,1.30043077468872,1.30133771896362,0,1.30133771896362
"EURUSD=X",2013-06-27,1.30347502231598,1.30999791622162,1.29925811290741,1.30359399318695,0,1.30359399318695
"EURUSD=X",2013-06-30,1.30138850212097,1.30656957626343,1.30082988739014,1.30140554904938,0,1.30140554904938
"EURUSD=X",2013-07-01,1.30691611766815,1.30781006813049,1.29949450492859,1.30676245689392,0,1.30676245689392
"EURUSD=X",2013-07-02,1.29782485961914,1.30300962924957,1.29266941547394,1.29789221286774,0,1.29789221286774
"EURUSD=X",2013-07-03,1.30091452598572,1.30230379104614,1.28869962692261,1.30108380317688,0,1.30108380317688
"EURUSD=X",2013-07-04,1.29060566425323,1.29080557823181,1.28109872341156,1.29077219963074,0,1.29077219963074
"EURUSD=X",2013-07-07,1.28279137611389,1.28769743442535,1.28132033348083,1.2829065322876,0,1.2829065322876
"EURUSD=X",2013-07-08,1.28700125217438,1.28969013690948,1.2762998342514,1.28710067272186,0,1.28710067272186
"EURUSD=X",2013-07-09,1.27833104133606,1.28600001335144,1.27671527862549,1.27818393707275,0,1.27818393707275
"EURUSD=X",2013-07-10,1.31764447689056,1.31764447689056,1.30088913440704,1.31877410411835,0,1.31877410411835
"EURUSD=X",2013-07-11,1.30979204177856,1.31010091304779,1.30006039142609,1.30977475643158,0,1.30977475643158
"EURUSD=X",2013-07-14,1.30609679222107,1.30811285972595,1.29974794387817,1.30599451065063,0,1.30599451065063
"EURUSD=X",2013-07-15,1.30611395835876,1.31528925895691,1.30544888973236,1.3058750629425,0,1.3058750629425
"EURUSD=X",2013-07-16,1.31530487537384,1.31728005409241,1.30874979496002,1.31511461734772,0,1.31511461734772
"EURUSD=X",2013-07-17,1.31163024902344,1.31252539157867,1.30717241764069,1.31169903278351,0,1.31169903278351
"EURUSD=X",2013-07-18,1.3109940290451,1.31492960453033,1.30905473232269,1.31106269359589,0,1.31106269359589
"EURUSD=X",2013-07-21,1.31559896469116,1.32188057899475,1.31449913978577,1.31599724292755,0,1.31599724292755
"EURUSD=X",2013-07-22,1.31903493404388,1.32269883155823,1.31648242473602,1.31903493404388,0,1.31903493404388
"EURUSD=X",2013-07-23,1.32226157188416,1.32550048828125,1.31913936138153,1.32233154773712,0,1.32233154773712
"EURUSD=X",2013-07-24,1.31905233860016,1.32390010356903,1.31683945655823,1.319087266922,0,1.319087266922
"EURUSD=X",2013-07-25,1.32759809494019,1.32979965209961,1.32538104057312,1.32742190361023,0,1.32742190361023
"EURUSD=X",2013-07-28,1.32865643501282,1.32970058917999,1.32415962219238,1.32874476909637,0,1.32874476909637
"EURUSD=X",2013-07-29,1.32640063762665,1.33002066612244,1.32378971576691,1.32636547088623,0,1.32636547088623
"EURUSD=X",2013-07-30,1.32664704322815,1.32990038394928,1.32180023193359,1.32648861408234,0,1.32648861408234
"EURUSD=X",2013-07-31,1.3301055431366,1.33109712600708,1.31984972953796,1.33014094829559,0,1.33014094829559
"EURUSD=X",2013-08-01,1.32126581668854,1.32940006256104,1.31917417049408,1.32119596004486,0,1.32119596004486
"EURUSD=X",2013-08-04,1.32791543006897,1.33019936084747,1.32374060153961,1.32789778709412,0,1.32789778709412
"EURUSD=X",2013-08-05,1.3259083032608,1.33229064941406,1.3247401714325,1.32575011253357,0,1.32575011253357
"EURUSD=X",2013-08-06,1.3306188583374,1.33329951763153,1.32671737670898,1.33081364631653,0,1.33081364631653
"EURUSD=X",2013-08-07,1.33383131027222,1.33969962596893,1.33299565315247,1.33409821987152,0,1.33409821987152
"EURUSD=X",2013-08-08,1.33790004253387,1.33920085430145,1.33348977565765,1.33800745010376,0,1.33800745010376
"EURUSD=X",2013-08-11,1.33393800258636,1.33411598205566,1.32788014411926,1.33393800258636,0,1.33393800258636
"EURUSD=X",2013-08-12,1.32939839363098,1.33160936832428,1.32343053817749,1.32929229736328,0,1.32929229736328
"EURUSD=X",2013-08-13,1.32669973373413,1.32800006866455,1.32394909858704,1.32655906677246,0,1.32655906677246
"EURUSD=X",2013-08-14,1.32659423351288,1.33070743083954,1.32090973854065,1.3264182806015,0,1.3264182806015
"EURUSD=X",2013-08-15,1.33509564399719,1.33800029754639,1.33193922042847,1.33539879322052,0,1.33539879322052
"EURUSD=X",2013-08-18,1.33299565315247,1.33739900588989,1.33168208599091,1.33290672302246,0,1.33290672302246
"EURUSD=X",2013-08-19,1.33360004425049,1.34502065181732,1.33242738246918,1.33338665962219,0,1.33338665962219
"EURUSD=X",2013-08-20,1.34210169315338,1.34269642829895,1.33586084842682,1.34210169315338,0,1.34210169315338
"EURUSD=X",2013-08-21,1.33425843715668,1.33668398857117,1.33017647266388,1.33429408073425,0,1.33429408073425
"EURUSD=X",2013-08-22,1.3356306552887,1.34100031852722,1.33365345001221,1.33550572395325,0,1.33550572395325
"EURUSD=X",2013-08-25,1.33886730670929,1.33920979499817,1.33588933944702,1.33865225315094,0,1.33865225315094
"EURUSD=X",2013-08-26,1.33779263496399,1.33999752998352,1.33267056941986,1.33791792392731,0,1.33791792392731
"EURUSD=X",2013-08-27,1.33920800685883,1.33976423740387,1.33082962036133,1.33920800685883,0,1.33920800685883
"EURUSD=X",2013-08-28,1.33358228206635,1.33409821987152,1.32212173938751,1.33349335193634,0,1.33349335193634
"EURUSD=X",2013-08-29,1.32371437549591,1.3253458738327,1.31792068481445,1.32362675666809,0,1.32362675666809
"EURUSD=X",2013-09-01,1.32079458236694,1.32290005683899,1.31863486766815,1.32082951068878,0,1.32082951068878
"EURUSD=X",2013-09-02,1.31903493404388,1.31969654560089,1.31430053710938,1.31900024414062,0,1.31900024414062
"EURUSD=X",2013-09-03,1.31729745864868,1.32181072235107,1.31609082221985,1.31740164756775,0,1.31740164756775
"EURUSD=X",2013-09-04,1.32009708881378,1.32208669185638,1.31120026111603,1.32006227970123,0,1.32006227970123
"EURUSD=X",2013-09-05,1.31192278862,1.31870460510254,1.31061947345734,1.31183671951294,0,1.31183671951294
"EURUSD=X",2013-09-08,1.31721067428589,1.32630038261414,1.31675970554352,1.31741881370544,0,1.31741881370544
"EURUSD=X",2013-09-09,1.32559192180634,1.32780075073242,1.32319939136505,1.32580280303955,0,1.32580280303955
"EURUSD=X",2013-09-10,1.32685828208923,1.33141958713531,1.32468044757843,1.3266294002533,0,1.3266294002533
"EURUSD=X",2013-09-11,1.33150470256805,1.3323917388916,1.32694983482361,1.33155798912048,0,1.33155798912048
"EURUSD=X",2013-09-12,1.3299994468689,1.33194994926453,1.32570087909698,1.3298933506012,0,1.3298933506012
"EURUSD=X",2013-09-15,1.33577334880829,1.3386002779007,1.33416938781738,1.33593392372131,0,1.33593392372131
"EURUSD=X",2013-09-16,1.3334755897522,1.33700025081635,1.33269357681274,1.33379566669464,0,1.33379566669464
"EURUSD=X",2013-09-17,1.33573758602142,1.33669996261597,1.33398962020874,1.33579123020172,0,1.33579123020172
"EURUSD=X",2013-09-18,1.35233819484711,1.35699939727783,1.35160708427429,1.35230159759521,0,1.35230159759521
"EURUSD=X",2013-09-19,1.35349142551422,1.35500073432922,1.35000133514404,1.35341799259186,0,1.35341799259186
"EURUSD=X",2013-09-22,1.35338139533997,1.3546005487442,1.34821951389313,1.35345470905304,0,1.35345470905304
"EURUSD=X",2013-09-23,1.34976446628571,1.35180068016052,1.34660184383392,1.34989202022552,0,1.34989202022552
"EURUSD=X",2013-09-24,1.34740018844604,1.35350048542023,1.34631180763245,1.34718227386475,0,1.34718227386475
"EURUSD=X",2013-09-25,1.35149741172791,1.35300052165985,1.34797048568726,1.35169839859009,0,1.35169839859009
"EURUSD=X",2013-09-26,1.34879958629608,1.35659992694855,1.34754550457001,1.34861767292023,0,1.34861767292023
"EURUSD=X",2013-09-29,1.34960055351257,1.35557925701141,1.34805047512054,1.34954595565796,0,1.34954595565796
"EURUSD=X",2013-09-30,1.35250282287598,1.35880088806152,1.35187017917633,1.35252118110657,0,1.35252118110657
"EURUSD=X",2013-10-01,1.3523930311203,1.36054050922394,1.35094964504242,1.35233819484711,0,1.35233819484711
"EURUSD=X",2013-10-02,1.35908341407776,1.36460089683533,1.35810518264771,1.35910189151764,0,1.35910189151764
"EURUSD=X",2013-10-03,1.36236071586609,1.36330795288086,1.35810518264771,1.36241638660431,0,1.36241638660431
"EURUSD=X",2013-10-06,1.35696256160736,1.35919976234436,1.35454916954041,1.35699939727783,0,1.35699939727783
"EURUSD=X",2013-10-07,NA,NA,NA,NA,NA,NA
"EURUSD=X",2013-10-08,1.36006307601929,1.36006307601929,1.35016000270844,1.35980415344238,0,1.35980415344238
"EURUSD=X",2013-10-09,1.35193598270416,1.35445010662079,1.34895062446594,1.35202741622925,0,1.35202741622925
"EURUSD=X",2013-10-10,1.35270404815674,1.35830068588257,1.35208225250244,1.35266745090485,0,1.35266745090485
"EURUSD=X",2013-10-13,1.35561966896057,1.35980045795441,1.35469973087311,1.35567486286163,0,1.35567486286163
"EURUSD=X",2013-10-14,1.355748295784,1.35750043392181,1.34821033477783,1.35585868358612,0,1.35585868358612
"EURUSD=X",2013-10-15,1.35208225250244,1.35689997673035,1.34755992889404,1.35217368602753,0,1.35217368602753
"EURUSD=X",2013-10-16,1.35224676132202,1.3682005405426,1.35173487663269,1.35224676132202,0,1.35224676132202
"EURUSD=X",2013-10-17,1.36699795722961,1.37039995193481,1.36604559421539,1.36669898033142,0,1.36669898033142
"EURUSD=X",2013-10-20,1.36812007427216,1.36870050430298,1.36532938480377,1.36819493770599,0,1.36819493770599
"EURUSD=X",2013-10-21,1.3672970533371,1.37850034236908,1.36640012264252,1.36759614944458,0,1.36759614944458
"EURUSD=X",2013-10-22,1.37809383869171,1.37934839725494,1.37434005737305,1.37784695625305,0,1.37784695625305
"EURUSD=X",2013-10-23,1.37794196605682,1.38229990005493,1.37687945365906,1.37809383869171,0,1.37809383869171
"EURUSD=X",2013-10-24,1.38016700744629,1.38299965858459,1.37759077548981,1.38039553165436,0,1.38039553165436
"EURUSD=X",2013-10-28,1.38060522079468,1.38180720806122,1.37771034240723,1.38052904605865,0,1.38052904605865
"EURUSD=X",2013-10-29,1.37910115718842,1.38140058517456,1.37550067901611,1.37892997264862,0,1.37892997264862
"EURUSD=X",2013-10-30,1.37436270713806,1.37763059139252,1.37339997291565,1.37430608272552,0,1.37430608272552
"EURUSD=X",2013-10-31,1.37245750427246,1.37400376796722,1.35886180400848,1.3724011182785,0,1.3724011182785
"EURUSD=X",2013-11-01,1.35797607898712,1.35801291465759,1.34813952445984,1.35797607898712,0,1.35797607898712
"EURUSD=X",2013-11-04,1.34936380386353,1.35200905799866,1.34450161457062,1.34940028190613,0,1.34940028190613
"EURUSD=X",2013-11-05,1.35160708427429,1.3523930311203,1.34497177600861,1.35169839859009,0,1.35169839859009
"EURUSD=X",2013-11-06,1.3472912311554,1.35469973087311,1.34687387943268,1.3473094701767,0,1.3473094701767
"EURUSD=X",2013-11-07,1.35177147388458,1.35309934616089,1.33057999610901,1.35180795192719,0,1.35180795192719
"EURUSD=X",2013-11-08,1.34089601039886,1.3436291217804,1.33213090896606,1.3409138917923,0,1.3409138917923
"EURUSD=X",2013-11-11,1.3345433473587,1.34127008914948,1.3345433473587,1.33479261398315,0,1.33479261398315
"EURUSD=X",2013-11-12,1.34087800979614,1.3454966545105,1.33638918399811,1.34093189239502,0,1.34093189239502
"EURUSD=X",2013-11-13,1.34383308887482,1.34540617465973,1.33926010131836,1.34399569034576,0,1.34399569034576
"EURUSD=X",2013-11-14,1.34843587875366,1.34950947761536,1.342200756073,1.34896337985992,0,1.34896337985992
"EURUSD=X",2013-11-15,1.34477293491364,1.35032951831818,1.34347021579742,1.34489941596985,0,1.34489941596985
"EURUSD=X",2013-11-18,1.34832668304443,1.35420620441437,1.34756362438202,1.34839940071106,0,1.34839940071106
"EURUSD=X",2013-11-19,1.35025656223297,1.35416948795319,1.34903609752655,1.35043895244598,0,1.35043895244598
"EURUSD=X",2013-11-20,1.35629999637604,1.35650241374969,1.34592938423157,1.35674166679382,0,1.35674166679382
"EURUSD=X",2013-11-21,1.34336376190186,1.34748923778534,1.33999943733215,1.34338176250458,0,1.34338176250458
"EURUSD=X",2013-11-22,1.34721863269806,1.35383033752441,1.34634804725647,1.34718227386475,0,1.34718227386475
"EURUSD=X",2013-11-25,1.35523390769958,1.35554623603821,1.34907257556915,1.35523390769958,0,1.35523390769958
"EURUSD=X",2013-11-26,1.35330820083618,1.35678029060364,1.35234916210175,1.35275900363922,0,1.35275900363922
"EURUSD=X",2013-11-27,1.3569073677063,1.36129987239838,1.35593223571777,1.35677850246429,0,1.35677850246429
"EURUSD=X",2013-11-28,1.3574230670929,1.36170029640198,1.35659444332123,1.35736775398254,0,1.35736775398254
"EURUSD=X",2013-11-29,1.36035919189453,1.3622123003006,1.36000764369965,1.36039614677429,0,1.36039614677429
"EURUSD=X",2013-12-02,1.35865867137909,1.36145925521851,1.35281383991241,1.35851109027863,0,1.35851109027863
"EURUSD=X",2013-12-03,1.35426115989685,1.35939753055573,1.35255765914917,1.35420620441437,0,1.35420620441437
